id,language,domain,question,gold_answer,gold_passage_text,source_citation,draft_model,lint_flags,decision,corrected_question,corrected_answer,annotator_notes
ms-wiki-32-1-q0,ms,wikipedia_general,Apakah era zaman di mana banyak hentaman asteroid berlaku dan apa yang mempengaruhi persekitaran permukaan Bulan serta Bumi?,"Banyak hentaman asteroid berlaku pada era Zaman Akhir Perpaduan Berat (Zaman Berat Akhir), yang menyebabkan perubahan ketara kepada persekitaran permukaan Bulan dan Bumi.","Anggaran umur Bulan paling awal terbentuk sejak 4.5 Ga atau lebih muda. Hipotesis terkemuka berkenaan pembentukan Bulan adalah melalui tokokan bahan yang terlepas daripada Bumi selepas sebuah jasad bersaiz Marikh dengan kira-kira 10% jisim Bumi yang bernama Theia itu berlanggar dengan Bumi. Ia menghentam Bumi melalui sudut sipi dan sebahagian daripada jisimnya telah bergabung dengan Bumi. Antara kira-kira 4.0 dan Ga, banyak hentaman asteroid berlaku sewaktu tempoh Pembedilan Berat Akhir menyebabkan perubahan ketara kepada persekitaran permukaan Bulan dan juga kepada Bumi menurut inferens yang sama.","https://ms.wikipedia.org/?curid=32 (Wikipedia, CC BY-SA, article id 32)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ms-wiki-32-1-q1,ms,wikipedia_general,Apakah julat masa dan nama objek yang terlibat dalam teori pembentukan Bulan?,"Teori pembentukan Bulan melibatkan jasad bersaiz Marikh bernama Theia yang berlanggar dengan Bumi, dengan anggarannya paling awal terbentuk sejak 4.5 Ga atau lebih muda.","Anggaran umur Bulan paling awal terbentuk sejak 4.5 Ga atau lebih muda. Hipotesis terkemuka berkenaan pembentukan Bulan adalah melalui tokokan bahan yang terlepas daripada Bumi selepas sebuah jasad bersaiz Marikh dengan kira-kira 10% jisim Bumi yang bernama Theia itu berlanggar dengan Bumi. Ia menghentam Bumi melalui sudut sipi dan sebahagian daripada jisimnya telah bergabung dengan Bumi. Antara kira-kira 4.0 dan Ga, banyak hentaman asteroid berlaku sewaktu tempoh Pembedilan Berat Akhir menyebabkan perubahan ketara kepada persekitaran permukaan Bulan dan juga kepada Bumi menurut inferens yang sama.","https://ms.wikipedia.org/?curid=32 (Wikipedia, CC BY-SA, article id 32)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ms-wiki-32-2-q0,ms,wikipedia_general,"Berapakah persentase kilauan Matahari semasa Bumi terbentuk, yang menyebabkan air tidak membeku dalam laut?",70% daripada nilai semasa.,"Atmosfera dan lautan bumi terbentuk akibat aktiviti gunung berapi dan peluahgasan. Wap air daripada dua sumber ini terpeluwap ke dalam lautan, diimbuh dengan sumber air daripada asteroid, protoplanet dan komet. Air yang mencukupi untuk memenuhi lautan mungkin ada di Bumi sejak ia terbentuk. Dalam model ini, gas rumah hijau atmosfera menghalang lautan daripada membeku apabila Matahari yang baru terbentuk hanya mempunyai kekilauan 70% daripada nilai semasanya. Menjelang Ga, medan magnet Bumi telah terbentuk dan membantu menghalang atmosfera daripada ditanggalkan oleh angin suria.","https://ms.wikipedia.org/?curid=32 (Wikipedia, CC BY-SA, article id 32)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ms-wiki-32-2-q1,ms,wikipedia_general,Apa fungsi medan magnet Bumi pada masa Ga untuk melindungi atmosfera?,Menjaga atmosfera tidak ditanggalkan oleh angin suria.,"Atmosfera dan lautan bumi terbentuk akibat aktiviti gunung berapi dan peluahgasan. Wap air daripada dua sumber ini terpeluwap ke dalam lautan, diimbuh dengan sumber air daripada asteroid, protoplanet dan komet. Air yang mencukupi untuk memenuhi lautan mungkin ada di Bumi sejak ia terbentuk. Dalam model ini, gas rumah hijau atmosfera menghalang lautan daripada membeku apabila Matahari yang baru terbentuk hanya mempunyai kekilauan 70% daripada nilai semasanya. Menjelang Ga, medan magnet Bumi telah terbentuk dan membantu menghalang atmosfera daripada ditanggalkan oleh angin suria.","https://ms.wikipedia.org/?curid=32 (Wikipedia, CC BY-SA, article id 32)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ms-wiki-33-1-q0,ms,wikipedia_general,Di mana tepat bersempadan Wilayah Luar Negeri Perancis Guiana Perancis dengan negara-negara lain?,"Dengan Brazil, Suriname, Antillen Belanda, dan Saint-Martin.","Perancis Metropolitan, iaitu wilayah Perancis yang utama, bersempadan dengan Teluk Biscay dan Selat Inggeris, antara Belgium dan Sepanyol, tenggara United Kingdom; bersempadan dengan Laut Mediterranean, antara Itali dan Sepanyol. Wilayah ini juga mempunyai sempadan dengan negara Belgium, Jerman dan Luxembourg di sebelah timur laut; Switzerland di sebelah timur; Itali dan Monaco di sebelah tenggara; dan Andorra dan Sepanyol di sebelah barat daya. Selain itu, Wilayah Luar Negeri Perancis Guiana Perancis juga berkongsi sempadan darat dengan Brazil dan Suriname, dan Saint-Martin pula bersempadan dengan Antillen Belanda. Perancis dihubungkan dengan United Kingdom melalui Terowong Selat, yang berlalu di bawah Selat Inggeris. 18 kawasan utama Perancis (lima daripadanya terletak di luar negeri) menjangkau keluasan dan lebih 67 juta orang penduduk ().","https://ms.wikipedia.org/?curid=33 (Wikipedia, CC BY-SA, article id 33)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ms-wiki-33-1-q1,ms,wikipedia_general,Berapa luas dan berapa jumlah penduduk dalam satu kawasan utama Perancis menurut teks ini?,"Luas 67 juta orang penduduk, mengandungi 18 kawasan utama.","Perancis Metropolitan, iaitu wilayah Perancis yang utama, bersempadan dengan Teluk Biscay dan Selat Inggeris, antara Belgium dan Sepanyol, tenggara United Kingdom; bersempadan dengan Laut Mediterranean, antara Itali dan Sepanyol. Wilayah ini juga mempunyai sempadan dengan negara Belgium, Jerman dan Luxembourg di sebelah timur laut; Switzerland di sebelah timur; Itali dan Monaco di sebelah tenggara; dan Andorra dan Sepanyol di sebelah barat daya. Selain itu, Wilayah Luar Negeri Perancis Guiana Perancis juga berkongsi sempadan darat dengan Brazil dan Suriname, dan Saint-Martin pula bersempadan dengan Antillen Belanda. Perancis dihubungkan dengan United Kingdom melalui Terowong Selat, yang berlalu di bawah Selat Inggeris. 18 kawasan utama Perancis (lima daripadanya terletak di luar negeri) menjangkau keluasan dan lebih 67 juta orang penduduk ().","https://ms.wikipedia.org/?curid=33 (Wikipedia, CC BY-SA, article id 33)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ms-wiki-33-2-q0,ms,wikipedia_general,Apa kedudukan Perancis dalam Kesatuan Eropah?,Perancis adalah anggota pertama dan utama Kesatuan Eropah.,"Perancis adalah antara anggota pertama dan utama Kesatuan Eropah, ahli Pertubuhan Perjanjian Atlantik Utara, Pertubuhan Kerjasama dan Pembangunan Ekonomi, G7 dan ahli tetap Majlis Keselamatan Pertubuhan Bangsa-Bangsa Bersatu.","https://ms.wikipedia.org/?curid=33 (Wikipedia, CC BY-SA, article id 33)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ms-wiki-33-2-q1,ms,wikipedia_general,Mengapakah Perancis dianggap sebagai ahli tetap Majlis Keselamatan Pertubuhan Bangsa-Bangsa Bersatu?,Perancis dianggap sebagai ahli tetap Majlis Keselamatan Pertubuhan Bangsa-Bangsa Bersatu.,"Perancis adalah antara anggota pertama dan utama Kesatuan Eropah, ahli Pertubuhan Perjanjian Atlantik Utara, Pertubuhan Kerjasama dan Pembangunan Ekonomi, G7 dan ahli tetap Majlis Keselamatan Pertubuhan Bangsa-Bangsa Bersatu.","https://ms.wikipedia.org/?curid=33 (Wikipedia, CC BY-SA, article id 33)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ms-wiki-34-0-q0,ms,wikipedia_general,"Apa nama genus tumbuhan berbunga yang dikaitkan dengan spesies Pakma, padma, patma, dan kerubut?",Genus Rafflesia.,"Pakma, padma, patma atau kerubut ialah sejenis tumbuhan berbunga dalam genus parasit Rafflesia keluarga Rafflesiaceae. Spesies-spesiesnya berbunga besar daripada kudup yang muncul terus dari tanah atau berpangkal pada pokok perumah; salah satu spesies genus ini mempunyai bunga yang terbesar di dunia. Genus ini memuatkan kira-kira 28 spesies (termasuk empat spesies yang belum selesai dicirikan sesuai yang dikenal pada 1997 oleh Willem Meijer dalam monograf terbaru genus itu), semua spesies dalam genus ini ditemui di Asia Tenggara.","https://ms.wikipedia.org/?curid=34 (Wikipedia, CC BY-SA, article id 34)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ms-wiki-34-1-q0,ms,wikipedia_general,Siapa yang menemukan karya Louis Auguste Deschamps di Jawa pada tahun 1791 hingga 1794?,"Paekar bedah dan alamiah Perancis, Louis Auguste Deschamps.","Ia julung kali diberi perhatian oleh orang Barat melalui penemuan oleh pakar bedah dan alamiah Perancis, Louis Auguste Deschamps di Jawa antara 1791 dan 1794; namun, catatan dan gambarannya dirampas oleh tentera laut British pada 1803 dan tidak diterbitkan kepada ahli-ahli sains Barat sampai tahun 1861.","https://ms.wikipedia.org/?curid=34 (Wikipedia, CC BY-SA, article id 34)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ms-wiki-34-1-q1,ms,wikipedia_general,Pada tahun mana karya Deschamps dirampas oleh tentera laut British?,Pada tahun 1803.,"Ia julung kali diberi perhatian oleh orang Barat melalui penemuan oleh pakar bedah dan alamiah Perancis, Louis Auguste Deschamps di Jawa antara 1791 dan 1794; namun, catatan dan gambarannya dirampas oleh tentera laut British pada 1803 dan tidak diterbitkan kepada ahli-ahli sains Barat sampai tahun 1861.","https://ms.wikipedia.org/?curid=34 (Wikipedia, CC BY-SA, article id 34)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ms-wiki-34-1-q3,ms,wikipedia_general,Kapan orang Barat pertama kali diberi perhatian terhadap karya Deschamps?,Pada tahun 1791.,"Ia julung kali diberi perhatian oleh orang Barat melalui penemuan oleh pakar bedah dan alamiah Perancis, Louis Auguste Deschamps di Jawa antara 1791 dan 1794; namun, catatan dan gambarannya dirampas oleh tentera laut British pada 1803 dan tidak diterbitkan kepada ahli-ahli sains Barat sampai tahun 1861.","https://ms.wikipedia.org/?curid=34 (Wikipedia, CC BY-SA, article id 34)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ms-wiki-34-2-q0,ms,wikipedia_general,Mengapakah nama padma diserap daripada perkataan 'padma' dalam bahasa Sanskrit yang bermaksud 'teratai'?,Nama padma diserap daripada perkataan padma dalam bahasa Sanskrit yang bermaksud 'teratai'.,"Penamaan
Nama-nama padma (), pakma () dan patma () diserap daripada perkataan padma dalam bahasa Sanskrit yang bermaksud ""teratai""; nama patma diberikan melalui bahasa Jawa yang juga dipakai di Sarawak. Nama pakma dikenali umum di Malaysia dan pernah dipakai khusus kepada spesies Rafflesia patma di Perak dan R. hasseltii di pulau Sumatera, nama padma dipakai di Indonesia.","https://ms.wikipedia.org/?curid=34 (Wikipedia, CC BY-SA, article id 34)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ms-wiki-34-2-q1,ms,wikipedia_general,Apakah nama padma yang digunakan di Indonesia?,Nama padma yang dipakai di Indonesia.,"Penamaan
Nama-nama padma (), pakma () dan patma () diserap daripada perkataan padma dalam bahasa Sanskrit yang bermaksud ""teratai""; nama patma diberikan melalui bahasa Jawa yang juga dipakai di Sarawak. Nama pakma dikenali umum di Malaysia dan pernah dipakai khusus kepada spesies Rafflesia patma di Perak dan R. hasseltii di pulau Sumatera, nama padma dipakai di Indonesia.","https://ms.wikipedia.org/?curid=34 (Wikipedia, CC BY-SA, article id 34)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ms-wiki-35-0-q0,ms,wikipedia_general,Di mana spesies Bunga Patma tersebut dijumpai?,Spesies Bunga Patma dijumpai di bandar Bengkulu (Bencoolen) di Sumatera.,Dr Joseph Arnold adalah salah seorang yang menjumpai dan merekodkan Bunga Patma bersama dengan Sir Stamford Raffles pada tahun 1816. Spesies Bunga Patma itu diberi nama Rafflesia arnoldii sempena nama mereka. Bunga Patma itu dijumpai di bandar Bengkulu (Bencoolen) di Sumatera.,"https://ms.wikipedia.org/?curid=35 (Wikipedia, CC BY-SA, article id 35)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ms-wiki-37-1-q0,ms,wikipedia_general,Apa objek yang paling terang boleh dilihat di langit selepas Matahari?,Bulan.,"Bulan ialah objek yang paling terang boleh dilihat di langit selepas Matahari. Walau bagaimanapun, bulan tidak mempunyai sumber cahaya dan hanya memantulkan cahaya Matahari. Ppermukaannya amat gelap dengan kepantulan yang sama dengan arang. Bulan mempunyai 1/4 garis pusat bumi bersamaan dengan 3,476 kilometer dengan kekuatan graviti hanya 0.16 = (1/6) graviti Bumi. Bulan ialah satelit yang kedua paling mampat selepas Io, sebuah satelit Musytari.","https://ms.wikipedia.org/?curid=37 (Wikipedia, CC BY-SA, article id 37)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ms-wiki-37-1-q1,ms,wikipedia_general,Berapa jumlah garis pusat bumi yang dimiliki oleh bulan?,"1/4 garis pusat bumi bersamaan dengan 3,476 kilometer.","Bulan ialah objek yang paling terang boleh dilihat di langit selepas Matahari. Walau bagaimanapun, bulan tidak mempunyai sumber cahaya dan hanya memantulkan cahaya Matahari. Ppermukaannya amat gelap dengan kepantulan yang sama dengan arang. Bulan mempunyai 1/4 garis pusat bumi bersamaan dengan 3,476 kilometer dengan kekuatan graviti hanya 0.16 = (1/6) graviti Bumi. Bulan ialah satelit yang kedua paling mampat selepas Io, sebuah satelit Musytari.","https://ms.wikipedia.org/?curid=37 (Wikipedia, CC BY-SA, article id 37)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ms-wiki-37-2-q0,ms,wikipedia_general,Apa hubungan antara kelajuan orbit Bulan dengan ukuran orbit dan jaraknya dari Bumi?,"Kelajuan orbit Bulan yang lebih tinggi menjadikannya jauh dari Bumi, sehingga jaraknya bertambah dan kini mencapai 3.82 ± 0.07 sm setiap tahun.","Penonjolan Bulan di langit dan fasa kitarannya yang tetap menjadikan Bulan sebuah pengaruh penting terhadap bahasa, takwim, seni dan mitologi umat manusia semenjak zaman kuno lagi. Pengaruh graviti Bulan mencetuskan ombak laut dan kepanjangan hari yang halus. Kejauhan orbit Bulan pada masa kini yang lebih kurang 30 kali diameter Bumi membuatnya kelihatan hampir sama besar dengan Matahari, dan membolehkannya hampir persis menudung Matahari sewaktu gerhana matahari. Kesamaan saiz yang kelihatan ini hanya kebetulan. Kejauhan lelurus Bulan dari Bumi sentiasa bertambah dan kini berada pada kadar 3.82 ± 0.07sm setiap tahun kendatipun kadar ini tidak malar.","https://ms.wikipedia.org/?curid=37 (Wikipedia, CC BY-SA, article id 37)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ms-wiki-37-2-q1,ms,wikipedia_general,Mengapa kelihatan Bulan hampir sama besar dengan Matahari?,Ini berlaku kerana kejauhan orbit Bulan pada masa kini kira-kira 30 kali diameter Bumi.,"Penonjolan Bulan di langit dan fasa kitarannya yang tetap menjadikan Bulan sebuah pengaruh penting terhadap bahasa, takwim, seni dan mitologi umat manusia semenjak zaman kuno lagi. Pengaruh graviti Bulan mencetuskan ombak laut dan kepanjangan hari yang halus. Kejauhan orbit Bulan pada masa kini yang lebih kurang 30 kali diameter Bumi membuatnya kelihatan hampir sama besar dengan Matahari, dan membolehkannya hampir persis menudung Matahari sewaktu gerhana matahari. Kesamaan saiz yang kelihatan ini hanya kebetulan. Kejauhan lelurus Bulan dari Bumi sentiasa bertambah dan kini berada pada kadar 3.82 ± 0.07sm setiap tahun kendatipun kadar ini tidak malar.","https://ms.wikipedia.org/?curid=37 (Wikipedia, CC BY-SA, article id 37)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ms-wiki-38-0-q0,ms,wikipedia_general,Mengapakah kawah Clavius bertahan berabad-abad lebih lama berbanding kawah di Bumi?,"Ketiadaan air dan udara di Bulan menyebabkan kawah yang terbentuk kekal berjuta-juta tahun lamanya, terasinya berbanding kawah di Bumi.","Clavius ialah kawah qamari yang terbesar di Bulan, dengan garis pusat 230 kilometer dan sedalam 3.6 kilometer. Clavius dipercayai terhasil akibat hentaman komet atau asteroid pada permukaan Bulan. Ketiadaan air dan udara di Bulan menyebabkan kawah yang terbentuk kekal berjuta-juta tahun lamanya berbanding dengan kawah yang terdapat di Bumi.","https://ms.wikipedia.org/?curid=38 (Wikipedia, CC BY-SA, article id 38)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ms-wiki-39-0-q0,ms,wikipedia_general,Apakah planet Marikh merupakan planet mana dalam Sistem Suria?,Planet yang keempat dari Matahari dalam Sistem Suria.,"Marikh (lambang: ♂, daripada bahasa Arab atau Parsi: مريخ) merupakan planet yang keempat letaknya dari Matahari dalam Sistem Suria. Marikh terkenal dengan warna permukaannya yang merah apabila dilihat dari langit, terutamanya pada waktu malam. Ia mempunyai 2 satelit iaitu Phobos dan Deimos. Kedua-dua satelit tersebut menyerupai asteroid.","https://ms.wikipedia.org/?curid=39 (Wikipedia, CC BY-SA, article id 39)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ms-wiki-39-0-q2,ms,wikipedia_general,Bagaimana permukaan planet Marikh terlihat apabila dilihat dari langit?,"Warnanya berwarna merah, terutamanya pada waktu malam.","Marikh (lambang: ♂, daripada bahasa Arab atau Parsi: مريخ) merupakan planet yang keempat letaknya dari Matahari dalam Sistem Suria. Marikh terkenal dengan warna permukaannya yang merah apabila dilihat dari langit, terutamanya pada waktu malam. Ia mempunyai 2 satelit iaitu Phobos dan Deimos. Kedua-dua satelit tersebut menyerupai asteroid.","https://ms.wikipedia.org/?curid=39 (Wikipedia, CC BY-SA, article id 39)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ms-wiki-39-1-q0,ms,wikipedia_general,Mengapa garis pusat pada garis khatulistiwa terpanjang bagi setiap planet dan bintang?,Sebab putaran tersebut menyebabkan lingkaran asteroid yang kebanyakannya mengelilingi matahari di antara orbit planet ini dan Musytari.,Terdapat juga lingkaran asteroid yang kebanyakannya mengelilingi matahari di antara orbit planet ini dan Musytari. Putaran tersebut menyebabkan garis pusat pada garis khatulistiwa terpanjang bagi setiap planet dan bintang.,"https://ms.wikipedia.org/?curid=39 (Wikipedia, CC BY-SA, article id 39)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ms-wiki-39-1-q1,ms,wikipedia_general,"Di antara orbit planet dan Matahari, apakah objek lain yang kebanyakannya mengelilinginya?",Lingkaran asteroid.,Terdapat juga lingkaran asteroid yang kebanyakannya mengelilingi matahari di antara orbit planet ini dan Musytari. Putaran tersebut menyebabkan garis pusat pada garis khatulistiwa terpanjang bagi setiap planet dan bintang.,"https://ms.wikipedia.org/?curid=39 (Wikipedia, CC BY-SA, article id 39)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ms-wiki-39-2-q0,ms,wikipedia_general,Adakah Marikh dianggap mempunyai makhluk hidup oleh Percival Lowell?,"Ya, berdasarkan teks, Percival Lowell menyatakan bahawa Marikh dianggap mempunyai makhluk hidup disebabkan perjumpaan 'terusan Marikh' yang beliau buat.","Marikh mempunyai tempat penting dalam imaginasi manusia disebabkan dipercayai ada makhluk hidup di Marikh. Ini disebabkan perjumpaan ""terusan Marikh"" oleh Percival Lowell (13 Mac 1855 – 12 November 1916), seorang penulis dan ahli astronomi Amerika yang menyatakan ia merupakan struktur buatan oleh penduduk planet Marikh dan perubahan kegelapan/kecerahan yang telah menyebabkan beliau percaya ada pertumbuhan vegetatif di Marikh. Di situ berpuncanya cereka tentang makhluk planet Marikh. Sekarang, pemerhatian Percival Lowell telah dikatakan tersesat dan dilabelkan sebagai paritan lama akibat pergerakan air pada zaman dahulu-kala.","https://ms.wikipedia.org/?curid=39 (Wikipedia, CC BY-SA, article id 39)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ms-wiki-39-2-q1,ms,wikipedia_general,Apa yang menyebabkan Percival Lowell percaya ada pertumbuhan vegetatif di planet Marikh?,"Ini disebabkan oleh perubahan kegelapan/kecerahan di Marikh, yang beliau terfikir menyebabkan pertumbuhan vegetatif itu.","Marikh mempunyai tempat penting dalam imaginasi manusia disebabkan dipercayai ada makhluk hidup di Marikh. Ini disebabkan perjumpaan ""terusan Marikh"" oleh Percival Lowell (13 Mac 1855 – 12 November 1916), seorang penulis dan ahli astronomi Amerika yang menyatakan ia merupakan struktur buatan oleh penduduk planet Marikh dan perubahan kegelapan/kecerahan yang telah menyebabkan beliau percaya ada pertumbuhan vegetatif di Marikh. Di situ berpuncanya cereka tentang makhluk planet Marikh. Sekarang, pemerhatian Percival Lowell telah dikatakan tersesat dan dilabelkan sebagai paritan lama akibat pergerakan air pada zaman dahulu-kala.","https://ms.wikipedia.org/?curid=39 (Wikipedia, CC BY-SA, article id 39)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ms-wiki-40-0-q3,ms,wikipedia_general,Bagaimana cahaya membantu untuk melihat?,Menantu manusia dan binatang,"Cahaya (Jawi: ; pinjaman chāya), secara tepatnya dikenali sebagai cahaya tampak, merupakan tenaga berbentuk gelombang dan membantu manusia dan binatang melihat. Cahaya juga merupakan asas kepada ukuran meter yang mana 1 meter bersamaan dengan jarak dilalui cahaya melalui vakum pada 1/299,792,458 saat. Kelajuan cahaya ditakrifkan pada kelajuan 299,792,458 meter sesaat.","https://ms.wikipedia.org/?curid=40 (Wikipedia, CC BY-SA, article id 40)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ms-wiki-40-1-q0,ms,wikipedia_general,"Who are the two types of animals that eat only plants, and how are they named in the passage?",Haiwan maun and haiwan maun,Cahaya diperlukan dalam kehidupan seharian. Matahari ialah sumber cahaya yang utama. Tumbuhan hijau memerlukan cahaya untuk membuat makanan. Tumbuhan hijau ini akan menjadi makanan kepada haiwan lain yang akan menjadi makanan kepada haiwan lain pula. Interaksi ini membentuk rantaian makanan. Haiwan yang makan tumbuhan sahaja dikenali sebagai haiwan maun. Haiwan yang makan daging sahaja dikenali sebagai haiwan maging. Haiwan yang makan tumbuhan dan daging dikenali sebagai haiwan maserba.,"https://ms.wikipedia.org/?curid=40 (Wikipedia, CC BY-SA, article id 40)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),reject,,,
ms-wiki-42-0-q0,ms,wikipedia_general,Apa sebutan yang diberikan kepada Laut Kaspia kerana ciri-ciri airnya yang masin?,Dikenal sebagai tasik terbesar di dunia.,"Laut Kaspia atau Laut Tabaristan merupakan sebuah jasad air pedalaman yang terletak di antara Asia dan Eropah. Ia tidak bersambung dengan mana-mana lautan, maka ia turut digelar sebagai tasik terbesar di dunia, namun ciri airnya yang masin menjadikannya mempunyai kedua-dua ciri laut dan tasik. Tahap kemasinannya ialah sekitar 1.2%, satu pertiga daripada kemasinan air laut biasa.","https://ms.wikipedia.org/?curid=42 (Wikipedia, CC BY-SA, article id 42)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ms-wiki-42-0-q1,ms,wikipedia_general,"Berapakah kadar kemasinannya laut Kaspia, dan berapa peratus daripada kemasinan air laut biasa?","Sekitar 1,2%, satu pertiga daripada kemasinan air laut biasa.","Laut Kaspia atau Laut Tabaristan merupakan sebuah jasad air pedalaman yang terletak di antara Asia dan Eropah. Ia tidak bersambung dengan mana-mana lautan, maka ia turut digelar sebagai tasik terbesar di dunia, namun ciri airnya yang masin menjadikannya mempunyai kedua-dua ciri laut dan tasik. Tahap kemasinannya ialah sekitar 1.2%, satu pertiga daripada kemasinan air laut biasa.","https://ms.wikipedia.org/?curid=42 (Wikipedia, CC BY-SA, article id 42)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ms-wiki-42-0-q2,ms,wikipedia_general,Di mana terletak Laut Kaspia?,Pada kawasan antara Asia dan Eropah.,"Laut Kaspia atau Laut Tabaristan merupakan sebuah jasad air pedalaman yang terletak di antara Asia dan Eropah. Ia tidak bersambung dengan mana-mana lautan, maka ia turut digelar sebagai tasik terbesar di dunia, namun ciri airnya yang masin menjadikannya mempunyai kedua-dua ciri laut dan tasik. Tahap kemasinannya ialah sekitar 1.2%, satu pertiga daripada kemasinan air laut biasa.","https://ms.wikipedia.org/?curid=42 (Wikipedia, CC BY-SA, article id 42)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ms-wiki-42-1-q0,ms,wikipedia_general,Dikatakan di bahagian mana Laut Kaspia bersebelahan dengan Iran?,Dibahagian selatan.,"Geografi
Laut Kaspia terletak di timur laut Eropah dan barat daya Asia. Ia disempadani oleh Rusia dan Azerbaijan di barat, Kazakhstan dan Turkmenistan di sebelah timur laut dan timur, dan oleh Iran di bahagian selatan.","https://ms.wikipedia.org/?curid=42 (Wikipedia, CC BY-SA, article id 42)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ms-wiki-42-1-q1,ms,wikipedia_general,"Di sebelah timur laut, Timur, dan barat laut, Laut Kaspia disempadani oleh negara-negara mana?","Rusia, Azerbaijan, Kazakhstan, Turkmenistan.","Geografi
Laut Kaspia terletak di timur laut Eropah dan barat daya Asia. Ia disempadani oleh Rusia dan Azerbaijan di barat, Kazakhstan dan Turkmenistan di sebelah timur laut dan timur, dan oleh Iran di bahagian selatan.","https://ms.wikipedia.org/?curid=42 (Wikipedia, CC BY-SA, article id 42)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
